,title,lyrics
164,"
                  Whale of a Tale |                     ","Got a whale of a tale to tell ya, lads
A whale of a tale or two
‘Bout the flappin fish and the girls I’ve loved
On nights like this with the moon above
A whale of a tale and it’s all true
I swear by my tattooThere was Mermaid Minnie, met her down in Madagaskar
She would kiss me, any time that I would ask her
Then one evening her flame of love blew out
Blow me down and pick me up!
She swapped me for a troutThere was Typhoon Tessie, met her on the coast of Java
When we kissed I bubbled up like molten lava
Then she told me and gave me the scare of my young life
Blow me down and pick me up!
She was the captain’s wifeThere was Harpoon Hannah, met her down in CaliforniaKisses sweeter than Mary’s fine French brandyThen next morning I woke in fear and frightBlow me down and pick me upHannah was my wife
"
165,"
                  Heave Away Boys, Heave Away |                     ","I love the Sailor and the sailor loves meHeave away boys heave awayHe comes to my window every morning at threeHeave away boys heave awayAnd when we is happy we tolls the old bellAnd when we is sad yous can all go to hellI love a fat widow down Rollerhithe wayAnd when she next sees me to me she will sayOh Johnny I’ve waited for you to returnSo I can spend freely the money you’ve earnedI have a sister and she’s nine foot tallShe sleeps in the kitchen with her feet in the hallWhen I was a young man and well in me primeI loved all them yellow girls two at a timeBut now that I’m older I don’t feel so youngI’d sooner have lashings and lashings of rumOh roll the old chariot and long may she rollWhy don’t the mate shake her, God damn his soul"
166,"
                  Waiting for the Day (Rudy Sunde Version) |                     ","The worst old scow that every did weighSailed one day from WhangareiWaiting for the day, waiting for the dayWaiting for the day we get our pay She was built in Ancient timesHeld together with bits of twineMoored in the dock, logs on deckShe looked a terrible worn out wreckSkipper’s half dutch, Maori tooWe were short two men in crewOff Cape Rodney sprung a leakI heard her poor old timbers creakDown the gulf we sailed all dayPumping like madmen all the wayWe pumped all day, we pumped all nightSlowly passed old tiri lightSkipper said boys you’re doing fineKeep on pumping all the timeRound North Head, passed Bean RockLaden down with Kauri logsUp the harbour to Freeman’s BayDropped the anchor, sent the logs awaySkipper said boys you’ve earned your treatGleeson’s pub is across the street.Off we went in double quick timeSpent our pay on whiskey and wineThat was the day, that was the dayThat was the day we got our pay."
167,"
                  Dead Horse Shanty (Poor Old Man) |                     ","Poor old man came riding alongAnd we say so and we hope soPoor old man came riding alongPoor old man
 Poor old man your horse he must diePoor old man your horse he must dieWell, thirty days have come and goneWell, thirty days have come and goneNow we are on a good month’s payI think I hear the old man saySo give them grog for the thirtieth daySo give them grog for the thirtieth daySo up aloft to the main yard armCut him adrift it’ll do no harm"
168,"
                  One More Day |                     ",Only one more day me JohnniesOne More DayOh Rock and Roll me overOnly one more day Don’t you hear the old man growlingDon’t you hear the mate a howlingDon’t you hear the capstan pawlingDon’t you hear the pilot bawlingOnly one more day of howlingCan’t you hear them girls a callingOnly one more day of rollingCan’t you hear them girls a callingOnly one more day of furlingOnly one more day of cursingOh heave inside the anchor JohnniesFor we’re close aboard the port JohnniesOnly one more day for JohnnyYour payday’s nearly due JohnnyThen pull out your long tail blue me JohnnyMake your port and take your pay JohnnyOnly one more day of pumpingOnly one more day of bracingOh we’re homeward bound today JohnnyWe’ll leave the wheel of sorrow JohnnyPack your bags today JohnnyAnd leave her where she lies JohnnyOnly one more day of workingOh rock and roll me over
169,"
                  Wild Goose Shanty |                     ","Have you seen a wild goose sail across the oceanRanzo me Ranzo, Away heyThey’re just like the pretty girls when they gets the notionRanzo me Ranzo, Away heyI walked out this morning down by the riverThere I met a pretty girl with her topsails all aquiverI said my pretty girl how are you this morningShe said none the better for the seeing of youHave you seen a wild goose sail across the oceanThey’re just like the pretty girls when they gets the notion"
170,"
                  Shiny-O |                     ","Captain Captain you are a DandyWay Hey Shiny OCaptain Captain you love your brandyWay Hey Shiny O
 Won’t you ferry me over to DoverWon’t you ferry me over to DoverFrom Queenstown to Dover’s a hundred miles or overFrom Queenstown to Dover’s a hundred miles or overCaptain Captain how deep is the water?It measures one inch six feet and a quarterCaptain Captain I love your daughter"
171,"
                  Morning Glory |                     ","Come all you good people I’ll tell you my storyLordy, Lordy, Lordy I’ll tell you my storyAbout when I sailed on the old morning gloryLord,y Lordy, Lordy the Old morning glory
 She was a fine Whaler, a well built three masterBob Jackson the skipper, was a regular bastardHe worked us and cursed us and showed us no mercyA hard drinking man in a dirty old jerseyWe sailed from Russell on the first of NovemberIt was a fine day as well I rememberWe set a course for the great Southern OceanWhere whales they sport and make a commotionWe struck a sperm whale with harpoon well haftedBut the whale then dived and pulled the boat afterThe ride was so thrilling until the boat founderedFor the men that were drowned the requiem soundedShorthanded were we so we made for New ZealandWhen we hit port we jumped ship as free menI’ve told you my tale, I’ve told you my storyAbout when I sailed on the old Morning Glory"
172,"
                  Maid of Amsterdam (A-Rovin’) |                     ","In Amsterdam I met a maidMark well what I do say!In Amsterdam I met a maidShe’s always mistress of her tradeI’ll go no more a roving with you fair maid A Roving A RovingSince Roving’s been my ru-i-nNo more I’ll go a roving with you fair maid
 Her eyes were blue, her skin was brown
Her hair was black and hanging downI met this fair maid after dark
And took her to her favourite park.I took this fair maid for a walk
I bought her gin and could she talkI put me arm around her waist
Sez she, ‘Young man, you’re in great haste!’I put my hand upon her knee
Sez she, ‘Young man you’re rather free!’I put my hand upon her thigh
Sez she, ‘Young man you’re rather high!’I put my hand apon her breastAnd the wind picked up from the south south westThen we parted with a kissBut when on board my purse I missed"
173,"
                  I’s the B’y |                     ","I’se The B’y that builds the boat and
I’se The B’y that sails her and
I’se The B’y that catches the fish and
Brings ’em home to LizaChorus:
Hip-yer-partner Sally Tibbo
Hip-yer-partner Sally Brown
Fogo, Twillingate, Morton’s Harbour,
All around the circleSods and rinds to cover your flake,
Cake and tea for supper
Cod fish in the spring of the year,
Fried in maggoty butterChorusI don’t want your maggoty fish
They’re no good for winter
Well I can buy as good as that,
Way down in Bonavista!ChorusI took Liza to a dance,
As fast as she can travel,
And every step that she could take,
Was up to her knees in gravelChorusSusan White she’s outta sight,
Her petticoat wants a border,
Well old Sam Oliver in the dark,
He kissed her in the corner!ChorusI’se The B’y that builds the boat and
I’se The B’y that sails her and
I’se The B’y that catches the fish and
Brings ’em home to Liza"
174,"
                  Sailboat Malarkey |                     ","Tell me what is this Sailboat’s nameIt’s the sailboat malarkeyTell me what is this Sailboat’s nameIt’s the sailboat malarkey Who is the man who built this fine boatRichardson, Richardson built this fine boatAnd now we’re out boys we’re bound out to seaWhen will Caroline come down to meShe’s lovely aloft and she’s lovely alowBut she’s best on her back as you very well knowBring her up and shake her on downAnd hold on tight as she bounces aroundI’d give the world boys and all that I knowTo toss and turn with me Lucy OWay away in St George’s TownThe rats have battonned the hoses downThe black bird sang and the crow did cawWe’ve got to set sail by half past fourTell me what is this Sailboat’s nameIt’s the sailboat malarkeyTell me what is this Sailboat’s nameIt’s the sailboat malarkey"
175,"
                  Slav-O |                     ","To the Spanish  Main we’re bound awaySlavOTo the Spanish  Main we’re bound awaySlavOWe’re bound away at the break of dayWhere swift bonito and dolphin do playSlavO Slavita Pre Mentigo Sliga SlavO
 The girls of Chile are sure hard to beat x2From truck to keel and trimming neat,Hauling away on the old Main SheetPedro the Crimp boys we know him of oldHe’s doping our vino and drugging our beerHe’ll ship us to chinchas if we don’t steer clearThem buddies of chile are sure hard to beatThey’ll love us and greet us and treat us to wineBut the bastards is robbing us most of the timeRositia and Rita and Pauline tooThey’ll laugh and they’ll dance with the rest of the crewBut soon you’ll know just what they can do"
176,"
                  Shallow Brown (Slave Version) |                     ","Farewell now my JulianaShallow, O Shallow BrownFarewell now my JulianaShallow, O Shallow BrownI’m a sail across the blue seaMiss Juliana no more see meMessir’s gonna sell meSell me to a YankeeHe’s gonna sell me for a dollarGreat big  Spanish silver dollarSo farewell now my JulianaNo more see you my Juliana"
177,"
                  Shallow Brown (Version 1) |                     ","Fare thee well, me JulianaShallow, o shallow brownFare thee well, me JulianaShallow, o shallow brownAnd it’s shallow in the morningJust as the day was dawningI’ve put me clothes in orderFor our packet leaves tomorrowYes, our packet leaves tomorrowAnd it fills me heart with sorrowFor I love to gaze upon youAnd to spend me money on youO you are me only treasureAnd I love ye still full measureIn me cradle lies me babyI don’t want no other ladyO my wife and baby grieve meIt just breaks me heart to leave yeFor I’m bound away to leave yeBut I never will deceive yeFare the well me JulianaFare thee well, me Juliana"
178,"
                  Sammy’s Bar (The Ballad of) |                     ","As I went down to Sammy’s BarHey, the last boat’s a’leavin By the shore at PietaHaul away the daighsoe (pronounced di-so)And my real love, she was there…There was sand all in her hair…How did sand get in your hair…Darling Johnny put it there…Been with Johnny all the day…Down at Ghajn Tuffheija Bay…He’s a better man by far…Because he’s got a Yankee car…I went out from Sammy’s Bar…Had to hire a Yankee car…Fourteen days I drank no wine…Saving for that love of mine…Then one day in Paula square…At a paper I did stare…Johnny tried a hairpin bend…For my love, it was the end…Going back to Sammy’s Bar…I don’t need no Yankee car…"
179,"
                  Rocky Road to Dublin |                     ","In the merry month of May, From my home I started,
Left the girls of Tuam, Nearly broken hearted,
Saluted father dear, Kissed my darlin’ mother,
Drank a pint of beer, My grief and tears to smother,
Then off to reap the corn, And leave where I was born,
I cut a stout blackthorn, To banish ghost and goblin,
In a brand new pair of brogues, I rattled o’er the bogs,
And frightened all the dogs,On the rocky road to Dublin.One, two, three, four five,
Hunt the hare and turn her
Down the rocky road
And all the ways to Dublin,
Whack-fol-lol-de-ra.In Mullingar that night, I rested limbs so weary,
Started by daylight, Next mornin’ light and airy,
Took a drop of the pure, To keep my heart from sinkin’,
That’s an Irishman’s cure, Whene’er he’s on for drinking.
To see the lasses smile, Laughing all the while,
At my curious style, ‘Twould set your heart a-bubblin’.
They ax’d if I was hired, The wages I required,
Till I was almost tired, Of the rocky road to Dublin.In Dublin next arrived, I thought it such a pity,
To be so soon deprived, A view of that fine city.
Then I took a stroll, All among the quality,
My bundle it was stole, In a neat locality;
Something crossed my mind, Then I looked behind;
No bundle could I find, Upon my stick a wobblin’.
Enquirin’ for the rogue, They said my Connacht brogue,
Wasn’t much in vogue, On the rocky road to Dublin.From there I got away, My spirits never failin’
Landed on the quay As the ship was sailin’;
Captain at me roared, Said that no room had he,
When I jumped aboard, A cabin found for Paddy,
Down among the pigs I played some funny rigs,
Danced some hearty jigs, The water round me bubblin’,
When off Holyhead, I wished myself was dead,
Or better far instead, On the rocky road to Dublin.The boys of Liverpool, When we safely landed,
Called myself a fool; I could no longer stand it;
Blood began to boil, Temper I was losin’,
Poor ould Erin’s isle They began abusin’,
“Hurrah my soul,” sez I, My shillelagh I let fly;
Some Galway boys were by, Saw I was a hobble in,
Then with a loud hurray, They joined in the affray.
We quickly cleared the way, For the rocky road to Dublin."
180,"
                  Hobby Derry Dando |                     ","I’ll sing the bass and you’ll sing the soloHoggy Derry DandoAll about the clipper ship the Marco PoloCani Cani EtoSee her rolling through the waterJane sweet JaneI wish I was in bed with the old man’s daughterJane, Jane, come to the glen to sing praiseTo cherry vach voignJane, Jane, come to the glen to sing praiseTo cherry vach voign
 Davy Davy comes from DevonHoggy Derry DandoAnd he’s got a little engineCani Cani EtoAnd he thinks so much about itJane sweet JaneThat he can not do without itJane, Jane, come to the glen to sing praiseTo cherry vach voignJane, Jane, come to the glen to sing praiseTo cherry vach voign
 Davy Davy’s sister DinahHoggy Derry DandoWas working on the linerCani Cani EtoBut the manager did sack herJane sweet JaneFor chewing on his best tobaccoJane, Jane, come to the glen to sing praiseTo cherry vach voignJane, Jane, come to the glen to sing praiseTo cherry vach voignDavy Davy and sailor EvanHoggy Derry DanoCaught a shark in the reach of NevinCani cani etoAll the asked for was a pie dishJane sweet JaneTo wash them bits of shark fishRepeat Chorus & first verse"
181,"
                  Essequibo River |                     ","The Essiquibo River is king of Rivers allBuddy tanana we are somebody OThe Essiquibo river is the king of rivers allBuddy tanana we are somebody OSomebody O, Johnny Somebody OBuddy tanana we are somebody OThe Essiquibo Cap’n is king of Cap’ns allBuddy tanana we are somebody O
The Essiquibo Cap’n is the king of Cap’ns allBuddy tanana we are somebody O The Essiquibo sailor is king of sailors allBuddy tanana we are somebody OThe Essiquibo bosun is king of bosuns allBuddy tanana we are somebody OThe Essiquibo Judy is queen of Judies allBuddy tanana we are somebody OThe Essiquibo Sally is queen of Sallies allBuddy tanana we are somebody O"
182,"
                  Do Let Me ‘lone |                     ","When I put me arm round Ginny’s waist,Ginny jumped awayHoo ra my lulu girls, Do let me lone When I pulled my Ginny up to meGinny jumped aboutHoo ra my lulu girlsDo let me lone Susan, Do let me loneHoo ra my lulu girls, Do let me lone When I put my hand on Ginny’s kneeGinny jumped awayHoo ra my lulu girls, Do let me loneWhen I put my hand on Ginny’s thighGinny jumped aboutHoo ra my lulu girls,  Do let me lone Flora, Do let me loneHoo ra my lulu girls, Do let me lone When I put me lips on Ginny’s cheekGinny jumped awayHoo ra my lulu girls, Do let me loneWhen I put me lips on Ginny’s lipsGinny jumped aboutDo let me lone Judy, Do let me loneHoo ra my lulu girls, Do let me lone"
183,"
                  Paddy Lay Back |                     ","‘Twas a cold an’ dreary mornin’ in December, (December)
An’ all of me money it was spent (it was spent),
Where it went to Lord I can’t remember (remember),
So down to the shippin’ office went, (went, went),Paddy, lay back (Paddy, lay back)!
Take in yer slack (take in yer slack)!
Take a turn around the capstan – heave a pawl – heave a pawl!
‘Bout ship, stations, boys, be handy (be handy)!
Raise tacks, sheets, an’ mains’l haul! Alternative final line of chorus:
For we’re bound for Valaparaiser ’round the Horn! That day there wuz a great demand for sailors (for sailors),
For the Colonies and for ‘Frisco and for France (an’ for France),
So I shipped aboard a Limey barque the Hotspur (the Hotspur),
An’ got paralytic drunk on my advance (‘vance, ‘vance),Now I joined her on a cold December mornin’,
A-frappin’ o’ me flippers to keep me warm.
With the south cone a-hoisted as a warnin’,
To stand by the comin’ 0′ a storm.Now some of our fellers had bin drinkin’,
An’ I meself wuz heavy on the booze;
An’ I wuz on me ol’ sea-chest a-thinkin’
I’d turn into me bunk an’ have a snooze.I woke up in the mornin’ sick an’ sore,
An’ knew I wuz outward bound again;
When I heard a voice a-bawlin’ at the door,
‘Lay aft, men, an’ answer to yer names!’‘Twas on the quarterdeck where first I saw ’em,
Such an ugly bunch I’d niver seen afore;
For there wuz a bum an’ stiff from every quarter,
An’ it made me poor ol’ heart feel sick an’ sore.There wuz Spaniards an’ Dutchmen an’ Rooshians,
An’ Johnny Crapoos jist acrosst from France;
An’ most o’ ’em couldn’t speak a word o’ English,
But answered to the name of ‘Month’s Advance’.
I wisht I wuz in the ‘Jolly Sailor’,
Along with Irish Kate a-drinkin’ beer;
An’ then I thought what jolly chaps were sailors,
An’ with me flipper I wiped away a tear.I knew that in me box I had a bottle,
By the boardin’-master ’twas put there;
An’ I wanted something for to wet me throttle,
Somethin’ for to drive away dull care.So down upon me knees I went like thunder,
Put me hand into the bottom o’ the box,
An’ what wuz me great surprise an’ wonder,
Found only a bottle o’ medicine for the pox.I felt that I should skip an’ join another,
‘Twas plain that I had joined a lousy bitch;
But the chances wuz that I might join a worser,
An’ we might git through the voyage without a hitch.I axed the mate a-which a-watch wuz mine-O,
Sez he, ‘I’II soon pick out a-which is which’;
An’ he blowed me down an’ kicked me hard a-stern-O,
Callin’ me a lousy, dirty son-o’-a-bitch.Now we singled up an’ got the tugs alongside,
They towed us through the locks an’ out to sea;
With half the crew a-pukin’ o’er the ship’s side,
An’ the bloody fun that started sickened me.Although me poor ol’ head wuz all a-jumpin’,
We had to loose her rags the followin’ morn;
I dreamt the boardin’-master I wuz thumpin’,
When I found out he’d sent me around the Horn.I swore I would become a beachie-comber,
An’ niver go to sea no ruddy more;
For niver did I want to be a roamer ,
I’d shanghai the boardin’-master an’ stay ashore.But when we got to bully ol’ Vallaparaiser,
In the Bay we dropped our mud hook far from shore;
The ol’ Man he refused ter let us raise ‘er,
An’ he stopped the boardin’-masters comin’ aboard.I quickly made me mind up that I’d jump ‘er,
I’d leave the beggar an’ git a job ashore;
I swum across the Bay an’ went an’ left ‘er,
An’ in the English Bar I found a whore.But Jimmy the Wop he knew a thing or two, sir,
An’ soon he’d shipped me outward bound again;
On a Limey to the Chinchas for guanner, boys,
An’ soon was I a-roarin’ this refrain.So there wuz I once more again at sea, boys,
The same ol’ ruddy business over again;
Oh, stamp the caps’n round an’ make some noise, boys,
An’ sing again this dear ol’ sweet refrain."
184,"
                  John Kanaka |                     ","I heard, I heard, the old man say,
John Kanaka-naka tu-lai-ay!
Today, today is a holiday,
John Kanaka-naka tu-lai-ay!Tu-lai-ay, Oh! Tu-lai-ay!
John Kanaka-naka tu-lai-ay!

We’ll work tomorrow, but no work today,
We’ll work tomorrow, but no work today.We’re bound away for ‘Frisco  Bay,
We’re bound away at the break of day.We’re bound away around Cape Horn,
We wish to Christ we’d never been born!Oh haul, oh haul, oh haul away,
Oh haul away, an’ make yer payWe’re a Kiwi ship with a Kiwi mateIf you stop to walk he’ll change your gate"
185,"
                  Johnny Bowker |                     ",
186,"
                  General Taylor |                     ","Well General Taylor gained the day
Walk him along, John, Carry him along
Well General Taylor he gained the day
Carry him to his bury’n groundChorus:
Tell me way, hey, you stormy
Walk him along, John, carry him along
Tel me way, hey, you stormy
Carry him to his bury’n groundWe’ll dig his grave with a silver spade
 Walk him along, John, Carry him along
 His shroud of the finest silk will be made
 Carry him to his bury’n ground[Chorus]We’ll lower him down on a golden chain
Walk him along, John, Carry him along
On every inch we’ll carve his name
Carry him to his bury’n ground[Chorus]General Taylor he’s all the go
Walk him along, John, Carry him along
He’s gone where the stormy winds won’t blow
Carry him to his bury’n ground[Chorus]General Taylor he’s dead and he’s gone
Walk him along, John, Carry him along
Well General Taylor he’s long dead and gone
Carry him to his bury’n ground"
187,"
                  Come All You Toungers |                     ",
188,"
                  Across the Line (Sailors Way NZ Version) |                     ","I’ve traded with the Maoris, Brazilians and Chinese.I’ve courted half-caste beauties, beneath the Kauri trees.I’ve travelled along with a laugh and a songIn the land where they call you mate,Around the Horn and home again, for that is the sailor’s fate.I’ve run aground in many a sound without a pilot aboard,Longboat lowered by lantern light, pushed off and gently oared.Row-lock creaking, a thumping swell and a wind that’d make you ache.Who would sail the seven seas and share a sailor’s fate?We’ve sailed away to Northward, we’ve sailed away to East,We’ve skinned our sail in the teeth of a gale and stood in the calmest seas.Eastward round by Dusky Sound and Pegasus, through the Strait,Port Cooper, Ocean, Tom Kain’s Bay, for that is the coaster’s fate.Across the line, The Gulf Stream, I’ve been in Table Bay,Around the Horn and home again, for that is a sailor’s way."
189,"
                  Davy Lowston |                     ",
190,"
                  My Son John |                     ","My son john was tall and slimAnd he had a leg for every limbBut now he’s got no legs at allFor he ran a race with a cannonballTo me too ran da For riddle da Whack for the riddle To me too run da Were you deaf or were you blindWhen you left your two fine legs behind?Of was it sailing on the seawhen your two fine legs right down to your kneeTo me too run da For riddle da Whack for the riddle  To me too run da
  I was not deaf I was not blindWhen I left my two fine legs behindNor was I sailing on the seaWhen my two fine legs right down to my kneeTo me too run da  For the riddle da Whack for the riddle  To me too run da I was tall and I was slimAnd I had a leg for every limbBut now I’ve got no legs at allThey were both shot away by a cannonballTo me too run da For the riddle da Whack for the riddle  To me to run da "
191,"
                  Wild Rover |                     ","I’ve been a wild rover for many a year
I’ve spent all my money on whiskey and beerNow Ill save up my wages, keep money in storeAnd I never will play the wild rover no moreAnd its no, nay, never  No, nay never, no more For I’ve played the wild rover But Ill never no more I went to an alehouse I used to frequentI told the landlady my money was spentI asked her to trust me, her answer was “Naysuch a custom as yours we can get any day”Then out of my pockets I took sovereigns brightAnd the landladys eyes opened wide with delightShe said “I have whiskeys and wines of the bestCome on upstairs and Ill show you the rest”Ill go home to my parents and Ill tell what Ive doneAnd Ill ask them to pardon their prodigal sonAnd if they forgive me, as theyve oft done beforeO its neer will I play the wild rover no more 
 "
192,"
                  Holy Ground (Fine Girl You Are) |                     ","Farewell to you, my Dinah, a thousand times adieu.
We are bound away from the Holy Ground and the girls we love so true.
We’ll sail the salt seas over and we’ll return once more,
And still I live in hope to see the Holy Ground once more.(chorus)
(Shouted) Fine girl you are!
(Sung) You’re the girl that I adore. And still I live in hope to see the Holy Ground once more.
(Shouted) Fine girl you are!Now when we’re out a-sailing and you are far behind
Fine letters will I write to you with the secrets of my mind,
The secrets of my mind, my girl, you’re the girl that I adore,
And still I live in hope to see the Holy Ground once more.[chorus]Oh now the storm is raging and we are far from shore;
The poor old ship she’s sinking fast and the riggings they are tore.
The night is dark and dreary, we can scarcely see the moon,
But still I live in hope to see the Holy Ground once more.[chorus]It’s now the storm is over and we are safe on shore
We’ll drink a toast to the Holy Ground and the girls that we adore.
We’ll drink strong ale and porter and we’ll make the taproom roar,
And when our money is all spent we’ll go to sea once more."
193,"
                  All for me grog |                     ","Well it’s all for me grog, me jolly jolly grog
It’s all for me beer and tobacco
For I spent all me tin with the lassies drinking gin
Far across the western ocean I must wander  Where are me boots, me noggin’, noggin’ boots?
They’re all gone for beer and tobacco
For the heels they are worn out and the toes are kicked about
And the soles are looking out for better weatherChorusWhere is me shirt, my noggin’, noggin’ shirt?
It’s all gone for beer and tobacco
For the collar is all worn, and the sleeves they are all torn
And the tail is looking out for better weatherChorusI’m sick in the head and I haven’t been to bed
Since first I came ashore with me slumber
For I spent all me dough on the lassies movin’ slow
Far across the Western  Ocean I must wander————————–Additional verses:Where is me bed, me noggin’ noggin bed
It’s all gone for beer and tobacco
Well I lent it to a whore and now the sheets are all tore
And the springs are looking out for better whether.Where is me wench, me noggin’ noggin’ whench
She’s all gone for beer and tobacco
Well her  (clap) is all worn out and her (clap) is knocked about
And her (clap) is looking out for better weather.Alternate chorus:
Well it’s all for me grog, me jolly jolly grog
It’s all for me beer and tobacco
I spent all me loot in a house of ill repute
And I think I’ll have to go back there tomorrow."
194,"
                  Grey Funnel Line  |                     ","1.Don’t mind the rain or the rolling seaThe weary night never worries meBut the hardest time in a sailor’s dayIs to watch the sun as it dies awayJust one more day on the Grey Funnel Line
  2. The finest ship that sails the sea
Is still a prison for the likes of me
But give me wings like Noah’s dove
I’ll fly up harbour to the one I love
Just one more day on the Grey Funnel Line  3. There was a time when I was free
Like a floating spar on the rolling sea
But now that spar has come ashore
And come to rest at my real love’s door
Just one more day on the Grey Funnel Line   4. Each time I gaze behind the screws
I want to be in Saint Peter’s shoes
I’d dance on down that Western  Shore
And rest in my true love’s arms once more
Just one more day on the Grey Funnel Line  5. O Lord if dreams were only real
I’d feel my hands on that wooden wheel
And with all my heart I’d turn her round
And tell the boys that we’re homeward bound
Here’s one more day on the Grey Funnel Line6. I’ll pass the time like some machine
Until blue waters turn to green
Then I’ll dance on down that walk ashore
And I’ll sail the Grey Funnel Line no more
And I’ll sail the Grey Funnel Line no more"
195,"
                  Greenland Whale Fisheries |                     ","‘Twas in eighteen hundred and forty six
In March, on the eighteenth dayWe hoisted our colours to the top of the mastAnd for Greenland sailed away, brave boysAnd for Greenland sailed away.The lookout on the cross-trees stood
With a spyglass in his hand
There’s a whale, there’s a whale
There’s a whalefish, he cried,
And she blows at every span, brave boys
She blows at every span.The captain stood on the quarterdeck
And a fine old man was he
Overhaul! Overhaul!
Let your gib tackle fall
And launch your boats for sea, brave boys
And launch your boats for sea.The boats were launched with the men aboard
And the whale was in full view
Resolv-ed was each seaman bold
To steer where the whalefish blew, brave boys
To steer where the whalefish blew.We struck that whale, and the line played out
But she gave a flourish with her tale
The boat capsized and four men were drowned
And we never caught that whale, brave boys
And we never caught that whale.To lose that whale, our captain said
It grieves my heart full sore
But, oh, to lose four gallant men
It grieves me ten times more, brave boys
It grieves me ten times more.Now Greenland is an awful placeA place that’s never greenFull of ice and snow, where the whale fishes blowAnd daylight’s is seldom seen brave boysAnd daylight’s seldom seen."
196,"
                  Hanging Johnny |                     ","Oh, they call me Hanging Johnny,Away, Hay I-OhAnd they say I hang for money,So hang, boys, hang.
 They say I hang for money,
 Away I oh,
But hanging is so funny,
So hang, boys, hang.At first I hanged me daddy, etc.
And then I hanged me mommy, etc.Oh, yes I hanged me mother, etc.
Me sister and me brother, etc.I hanged me sister Sally, etc.
I hanged the whole damn family,  etc.A rope, a beam, a ladder, etc.
I’d hang you all together, etc.We’ll hang and haul together, etc.
We’ll hang for better weather, etc."
197,"
                  Long Time Ago (Pumping Version) |                     ",
198,"
                  Hog Eye Man |                     ","And hand me down my walkin’ cane,I’m going to see my Sally Jane.And a hog-eye! Railroad nigger with his Hog-Eye, Row the boat ashore with her Hog-Eye, Oh, She wants the Hog-Eye man!The hog-eye man is the man for me,He came a sailin’ from o’er the seaChorusHe came to the shack where Sally did dwellHe knocked on her door, he rung her bellChorus Who’s been here since I’ve been goneA big buck navvy with his sea boots onChorus If I catch him here with me Sally any more,I’ll sling me hook and go to sea some more.Chorus.Sally in the garden siftin’ sand,And the hog-eye man sittin’ hand in hand.Chorus  Sally in the kitchen, punchin’ duff,And the cheeks of her arse goin’ chuff, chuff, chuffChorus Oh, a hog-eye ship and a hog-eye crew,A hog-eye mate and a skipper tooChorus "
199,"
                  Sally Brown |                     ","Sally Brown was a Creole lady,Way,  ay, roll and go! Sally Brown was a Creole lady,Spend my money on Sally Brown.
 She had a farm on the isle of Jamaica,
Way, ay, roll and go!
Where she drinks rum and chews terbacker,
Spend my money on Sally Brown.Sally Brown of New York City,Sally Brown is very pretty.Sally Brown had a fine young daughter,
That’s the one that I was after.For seven long years I courted Sally,
Seven long years,  but she wouldn’t marry"
200,"
                  Haul Away Joe |                     ","When I was a little lad
 And so my mother told me,
 Way, haul away, we’ll haul away Joe,
 That if I did not kiss a gal
 My lips would all grow mouldy,
 Way, haul away, we’ll haul away Joe. Chorus
Way, haul away, we’ll haul for better weather,
Way, haul away, we’ll haul away Joe. King Louis was the King of France
Before the Revolution, 
Way, haul away, we’ll haul away Joe,
King Louis got his head cut off
Which spoiled his constitution. 
Way, haul away, we’ll haul away Joe.ChorusOh the cook is in the galley
Making duff so handy
Way, haul away, we’ll haul away Joe,
And the captain’s in his cabin 
Drinkin’ wine and brandy
Way, haul away, we’ll haul away Joe. Chorus   First I had a Spanish Girl, But she got fat and lazy  Way, haul away, we’ll haul away Joe  Now I have a Kiwi girl, she damn near drives me crazy  Way, haul away, we’ll haul away Joe  "
201,"
                  Mingulay Boat Song |                     ","Heel y’ho boys, let her go, boys Heave her head round now all together Heel y’ho boys, let her go boys Sailing homeward to Mingulay What care we tho’ white the Minch isWhat care we for wind and weather?Let her go boys, every inch isWearing homeward to Mingulay!Wives are waiting on the bank, boys,Looking seaward from the heather.Pull her ’round boys, and we’ll anchor‘Ere the sun sets at Mingulay!"
202,"
                  The Mermaid |                     ","It was Friday morn when we set sail,And we were not far from the landWhen our Captain he spied a mermaid so fairWith a comb and a glass in her hand. Chorus: And the ocean waves do roll And the stormy winds do blow And we poor sa-li-ors go skippin’ at the top While the landlubbers lie down below!2. Then up spoke the captain of our gallant shipAnd a fine old man was he!“This sweet mermaid has warned us of our doom;We shall sink to the bottom of the sea!” Chorus:3. Then up spoke the mate of our gallant ship,And a fine spoken man was he!Said “I have a wife in Brooklyn by the sea,And tonight a widow she will be!” Chorus:4. Then up spoke the cabin-boy of our gallant ship,And a brave young lad was he!Said “I have a sweetheart in Salem by the sea,And tonight she’ll be weepin’ there for me!” Chorus:5. Then up spoke the cook of our gallant ship,And a crazy old butcher was he!Said “I care much more for my pots and my pansThan I do for the bottom of the sea!”"
