,title,lyrics
98,Sling the Flowing Bowl,"Come, come, my jolly lads, the wind's abaft,
Brisk gales our sails shall crowd;
Then bustle, bustle, boys, haul the boat,
The boatswain pipes aloud.
All hands on board, our ship's unmoored,
The rising gale fills ev'ry sail,
Our ship's well manned and stored.
Then sling the flowing bowl..
Then sling the flowing bowl...
Fond hopes arise, the girls we prize
Shall bless each jovial soul;
Then the can, boys, bring,
We'll drink and sing,
While the foaming billows roll.

Now, to the Spanish coast we're bound to steer.
To see our rights maintained;
The bear a hand, be steady, boys,
Soon we shall see
Old England once again.
From shore to shore
Loud cannons roar,
Our tars shall show the haughty foe
Britannia rules the main.
Then sling the flowing bowl..
Then sling the flowing bowl...
Fond hopes arise, the girls we prize
Shall bless each jovial soul;
Then the can, boys, bring,
We'll drink and sing,
While the foaming billows roll."
99,Nelson's Blood,"Oh, a drop of Nelson's blood wouldn't do us any harm
Oh, a drop of Nelson's blood wouldn't do us any harm
Oh, a drop of Nelson's blood wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a plate of Irish stew wouldn't do us any harm
Oh, a plate of Irish stew wouldn't do us any harm
Oh, a plate of Irish stew wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a nice fat cook wouldn't do us any harm
Oh, a nice fat cook wouldn't do us any harm
Oh, a nice fat cook wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a roll in the clover wouldn't do us any harm
Oh, a roll in the clover wouldn't do us any harm
Oh, a roll in the clover wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a long spell in gaol wouldn't do us any harm
Oh, a long spell in gaol wouldn't do us any harm
Oh, a long spell in gaol wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a nice watch below wouldn't do us any harm
Oh, a nice watch below wouldn't do us any harm
Oh, a nice watch below wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!

Oh, a night with the gals wouldn't do us any harm
Oh, a night with the gals wouldn't do us any harm
Oh, a night with the gals wouldn't do us any harm
And we'll all hang on behind.
So we'll roll the old chariot along
An' we'll roll the golden chariot along.
So we'll roll the old chariot along
An' we'll all hang on behind!"
100,Rolling Down to Old Maui,"It's a damn tough life full of toil and strife
We whalemen undergo.
And we don't give a damn when the day is done
How hard the winds did blow.
For we're homeward bound from the Arctic ground
With a good ship, taut and free
And we don't give a damn when we drink our rum
With the girls of Old Maui.
Rolling down to Old Maui, me boys
Rolling down to Old Maui
We're homeward bound from the Arctic ground
Rolling down to Old Maui.

Once more we sail with a northerly gale
Through the ice and wind and rain.
Them native maids, them tropical glades,
We soon shall see again.
Six hellish months have passed away
One the cold Kamchatka Sea,
But now we're bound from the Arctic ground
Rolling down to Old Maui.
Rolling down to Old Maui, me boys
Rolling down to Old Maui
We're homeward bound from the Arctic ground
Rolling down to Old Maui.

Once more we sail with a northerly gale
Towards our island home.
Our mainmast sprung, our whaling done,
And we ain't go far to roam.
Our stuns'l bones is carried away
What care we for that sound?
A living gale is after us,
Thank God we're homeward bound.
Rolling down to Old Maui, me boys
Rolling down to Old Maui
We're homeward bound from the Arctic ground
Rolling down to Old Maui.

How soft the breeze through the island trees,
Now the ice is far astern.
Them native maids, them tropical glades
Is a-waiting our return.
Even now their soft brown eyes look out
Hoping some fine day to see
Our baggy sails runnin' 'fore the gales
Rolling down to Old Maui.
Rolling down to Old Maui, me boys
Rolling down to Old Maui
We're homeward bound from the Arctic ground
Rolling down to Old Maui."
101,Rolling Down to Old Mohee,"Once more we are waft by the northern gales
Bounding over the main
And now the hills of the tropic isles
We soon shall see again
Five sluggish moons have waxed and waned
Since from the shore sailed we
Now we are bound from the Arctic ground
Rolling down to old Mohee
Now we are bound from the Arctic ground
Rolling down to old Mohee

Through many a blow of frost and snow
And bitter squalls of hail
Our spars were bent and our canvas rent
As we braved the northern gale
The horrid isles of ice cut tiles
That deck the Arctic sea
Are many many leagues astern
As we sail to old Mohee
Are many many leagues astern
As we sail to old Mohee

Through many a gale of snow and hail
Our good ship bore away
And in the midst of the moonbeam's kiss
We slept in St. Lawrence Bay
And many a day we whiled away
In the bold Kamchatka Sea
And we'll think of that as we laugh and chat
With the girls of old Mohee
And we'll think of that as we laugh and chat
With the girls of old Mohee

An ample share of toil and care
We whalmen undergo
But when it's over what care we
How the bitter blast may blow
We are homeward bound that joyful sound
And yet it may not be
But we'll think of that as we laugh and chat
With the girls of old Mohee
But we'll think of that as we laugh and chat
With the girls of old Mohee"
102,Billy Taylor,"Billy Taylor was a smart young feller
Full of mirth and full of glee,
And he did his mind diskiver
To a lady fair to see.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

Four and twenty smart young fellers,
Dressed were they in blue array,
They came and took poor Billy Taylor
Whom they pressed and sent away
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

Soon his true love followed after,
She went by the name of Richard Carr,
And she smeared her lily-white fingers
With the nasty pitch and tar.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

A storm arose upon the ocean,
She went up aloft with the rest,
Her sailor's jacket being unbuttoned
There they diskivered her lily-white breast.
Fol rol lol, de rol lol lay.

When the captain came for to know it
Says he, What wind did blow you here?
Sir, I've come to seek my true love
Whom you've pressed and sent to sea.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

If his name is Billy Taylor
He is both cruel and severe
If you rise up early in the morning
You will see him with his lady dear.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

Early, early, in the morning,
Early at the break of day,
Who did she see but Billy Taylor
Walking with his lady gay.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

Sword and pistols she called out for,
And they came at her command
And she shot her Billy Taylor
With his lady by the hand.
Fol rol lol, de rol lo lie do
Fol rol lol, de rol lol lay.

When the Captain he came for to know it
He applauded her for what she'd done.
And he made her his Lieutenant
Aboard the gallant Thunderbrun."
103,Black-Eyed Susan,"All in the dawn the fleet was moor'd,
The streamers waving to the wind,
When Black-eyed Susan came on board,
Oh where shall I my true love find?
Tell me, ye jovial sailors, tell me true,
If my sweet William, if my sweet William
Sails among your crew?

Oh William, who high upon the yard,
Rocked with the billows to and fro,
Soon as her well-known voice he heard,
He sigh'd and cast his eyes below:
The cord slides swiftly thro' his glowing hands
And as quick as lightning, and as quick as lightning
On the deck he stands.

So sweet the lark, high poised in air,
Shuts close his pinions to his breast,
If, chance, his mate's shrill voice he hear,
And drops at once into her nest:
The noblest captain in the British fleet
Might envy William, might envy William's
Lip those kisses sweet.

'Oh Susan, Susan, lovely dear!
My vows shall ever true remain,
Let me kiss off that falling tear,
We only part to meet again:
Change as ye list, ye winds, my heart shall be
The faithful compass, the faithful compass
That still points to thee.

'Oh, believe not what the landsmen say
Who tempt with doubts thy constant mind,
They'll tell thee sailors when away,
In every port a mistress find:
Yes, yes, believe them when they tell thee so,
For thou art present, for thou art present
Wheresoe'er I go.

If to fair India's coast we sail,
Thy eyes are seen in diamonds bright:
Thy breath is Afric's spicy gale,
Thy skin as ivory so white:
Thus every beauteous object that I view
Wakes in my soul, wakes in my soul
Some charm of lovely Sue.'

Though battle call me from thy arms
Let not my pretty Susan mourn:
Though cannon roar, yet safe from harms
William shall to his dear return:
Love turns aside the balls that round me fly
Lest precious tears, lest precious tears
Should drop from Susan's eye.

The boatswain gave the dreadful word,
Her sails their swelling bosom spread:
No longer can she stay on board -
They kissed, she sighed, he hung his head:
Her lessening boat unwilling rows to land,
'Adieu,' she cries, 'Adieu,' she cries
And waved her lily hand."
104,Blow the Wind Southerly,"Blow the wind Southerly,
Southerly, Southerly,
Blow the wind
South o'er the bonnie blue sea.
Blow the wind Southerly,
Southerly, Southerly
Blow bonnie breeze,
My true lover to me.

They told me last night
There were ships in the offing
And I hurried down
To the deep rolling sea.
But my eye could not see it
Wherever might be it,
The bark that is bearing
My lover to me."
105,A Brisk Young Sailor,"A brisk young sailor came courting me
Until he gained my liberty.
He stole my heart with free good will
And he's got it now, but I love him still.

There is an ale house in yonder town
Where my love goes and he sits him down.
He takes some strange girl on his knees
And he tells her what he does not tell me.

Hard grief for me and I'll tell you why,
Because that she has more gold than I.
her gold will waste, her beauty pass,
And she'll come like me, a poor girl, at last.

I wish to God that my babe was born,
Sat smiling all on its father's knee;
And I in my cold grave was lain
With the green grass growing all over me.

There is a bird all in yonder tree;
Some say he's blind and he cannot see.
I wish it'd been the same by me
Before I'd gain'd my love's company.

The greenest field it shall be my bed.
A flow'ry pillow shall rest my head,
The leaves which blow from tree to tree,
They shall be the coverlets over."
106,"Britons, Strike Home","Come all you bold seamen
And see what is done,
See how a brave woman
Will fight for a man.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

My father was a squire,
And I was his heir,
And I fell in love
With a sailor so rare.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

The press-gang they took him,
My joy and my pride,
And, dress'd in boy's clothing,
I fought by his side.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

Our ship carried
Over nine hundred men,
And out of nine himdred
Five hundred were slain.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

The sweet little bullets
Came flying apace,
I was shot in the right breast,
How hard was my case.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

My sailor was wounded,
No more could we fight,
Discharged we were married,
So all things came right.
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home.

Come all you bold women,
Where'er you may be,
Consider the hardships
We suffer at sea
So well cross the salt seas,
Let the wind blow so strong,
While our rakish young fellows cry,
Britons, strike home, boys,
Britons, strike home."
107,The Drowned Lover,"As I was a walking down in Stokes Bay
I met a drowned sailor on the beach as he lay
And as I drew nigh him, it put me to a stand.,
When I knew it was my own true Love
By the marks on his hand.

As he was a sailing from his own dear shore
Where the waves and the billows so loudly do roar,
I said to my true Love, I shall see you no more
So farewell, my dearest, you're the lad I adore.

She put her arms around him, saying O! My dear!
She wept and she kiss'd him ten thousand times o'er.
O I am contented to lie by thy side.
And in a few moments, this lover she died.

And all in the churchyard these two were laid,
Anda stone for remembrance was laid on her grave,
My joys are all ended, my pleasures are fled,
This grave that I lie in is my new married bed."
108,The Dying Californian,"Lay up nearer, brother, nearer,
For my limbs are growing cold,
And thy presence seemeth nearer
When thine arms around me fold.
I am dying, brother, dying,
Soon you'll miss me in your berth;
For my form will soon be lying,
Beneath the ocean's briny surf.

Tell my father when you see him
That in death I prayed for him
Prayed that I might only meet him
In a world that's free from sin.
Tell my mother, God assist her
Now that she is growing old,
That her child would glad have kissed her
When his lips grew pale and cold.

Listen, brother, catch each whisper
'Tis my wife I speak of now,
Tell, oh tell her how I missed her
When the fever burned my brow.
Tell her she must kiss my children
Like the kiss I last impressed,
Hold them as when last I held them
Held them closely to my breast.

It was for them I crossed the ocean,
What my hopes were I'll not tell;
But they gained an orphan's portion,
Yet He doeth all things well;
Tell them I have reached the haven
Where I sought the precious dust,
And I gained a port called Heaven
Where the gold will never rust."
109,The Fair Sailor Lad,"O the fair sailor lad
He was handsome and free,
And he loved a gentle maid,
And his wife she would be:
""O my fair sailor lad,
Come and bide here wi' me!""
But the fair sailor lad
Sailed away, 'cross the sea.

O the fair sailor lad
He was wae and forlorn:
""I maun see yon gentle maid
From whose side I was torn.
Tho' he sailed that very tide
Her he saw not again,
For that fair sailor lad
Sleeps for aye 'neath the main.

O the fair sailor lad
He was handsome and free,
And he loved a gentle maid,
And his wife she would be:
""O my fair sailor lad,
Come and bide here wi'me!""
But the fair sailor lad
Sleeps alone 'neath the sea."
110,Fair Susan,"Fair Susan I left with my heart full of woe;
I was going my fortune to mend.
And on her soft bosom fell many a tear,
When she parted from her true loving friend.

Farewell! Jack she cried, and she bade me adieu,
And the tears from her eyes they did flow.
From her I did strain with my heart full of pain,
For to join with some Jovial ship's crew.

The wind did blow hard, and the high seas did roar,
Whilst blue lightning around us did fly,
And I thought on my Susan whom I'd left on shore
All alone and in sorrow to cry.

Our ship sprang a leak, and 'twas all hands on deck
Ev'ry man his own life for to save.
I swam on a plank, and got safe from the wreck,
Whilst the rest met a watery grave.

Now, since this good fortune had sav-ed my life,
I took thought to my Susan to go;
I thought for to make her my own lawful wife,
But my Joy was all turn-ed to woe.

Long years did pass by, and my Susan had wed,
Ere some ship to my rescue came nigh.
Oh! afar I will roam, till I'm laid with the dead;
I care nought where my poor body do lie."
111,Farewell to Nova Scotia,"The sun was setting in the west
The birds were singing on every tree
All nature seemed inclined for to rest
But still there was no rest for me.
Farewell to Nova Scotia, you sea-bound coast
Let your mountains dark and dreary be
For when I am far away on the briny ocean tossed
Will you ever heave a sigh and a wish for me?

I grieve to leave my native land
I grieve to leave my comrades all
And my parents whom I held so dear
And the bonnie, bonnie lassie that I do adore.
Farewell to Nova Scotia, you sea-bound coast
Let your mountains dark and dreary be
For when I am far away on the briny ocean tossed
Will you ever heave a sigh and a wish for me?

The drums they do beat and the wars to alarm
The captain calls, we must obey
So farewell, farewell to Nova Scotia's charms
For it's early in the morning I am far, far away.
Farewell to Nova Scotia, you sea-bound coast
Let your mountains dark and dreary be
For when I am far away on the briny ocean tossed
Will you ever heave a sigh and a wish for me?

I have three brothers and they are at rest
Their arms are folded on their breast
But a poor simple sailor just like me
Must be tossed and driven on the dark blue sea.
Farewell to Nova Scotia, you sea-bound coast
Let your mountains dark and dreary be
For when I am far away on the briny ocean tossed
Will you ever heave a sigh and a wish for me?"
112,The Female Smuggler,"O come list a while, and you shall hear,
By the rolling sea lived a maiden fair.
Her father had followed the smuggling trade,
Like a war-like hero.
Like a warlike hero that never was afraid.

Now, in sailor's clothing young Jane did go,
Dressed like a sailor from top to toe
Her aged father was the only care
O this female smuggler.
Of this female smuggler who never did despair.

With her pistols loaded she went aboard.
And by her side hung a glittering sword,
In her belt two daggers; well armed for war
Was this female smuggler,
Was this female smuggler, who never feared a scar.

Now they had not sail-ed far from the land,
When a strange sail brought them to a stand.
'These are sea robbers,' this maid did cry,
'But the female smuggler,
But the female smuggler will conquer or will die.

Alongside, then, this strange vessel came.
Cheer up,' cried Jane, 'we will board the same;
We'll run all chances to rise or fall,'
Cried this female smuggler,
Cried this female smuggler, who never feared a ball.

Now they killed those pirates and took their store,
And soon returned to old Eng-a-land's shore.
With a keg of brandy she walked along,
Did this female smuggler,
Did this female smuggler, and sweetly sang a song.

Now they were followed by the blockade,
Who in irons strong did put this fair maid.
But when they brought her for to be ter-ied,
This young female smuggler,
This young female smuggler stood dress-ed like a bride.

Their commodore against her appeared,
And for her life she did greatly fear.
When he did find to his great surprise
'Twas a female smuggler,
'Twas a female smuggler had fought him in disguise.

He to the judge and the jury said,
'I cannot prosecute this maid,
Pardon for her on my knees I crave,
For this female smuggler,
For this female smuggler so valiant and so brave.'

Then this commodore to her father went,
To gain her hand he asked his consent.
His consent he gained, so the commodore
And the female smuggler,
And the female smuggler are one for evermore."
113,Heavy the Beat of the Weary Waves,"Heavy the beat of the weary waves,
Falling, falling, o'er and o'er upon the rocky shore,
When he comes no more alas! no more!
Och-one! Evermore, Och-one.

Tears of despair from the weeping sky,
Falling to the earth beneath,
And o'er the gloomy heath
Hangs a misty pall of death, of death!
Och-one! Evermore, Och-one!"
114,House Carpenter (English Version),"Well met, well met, my own true love
Well met, well met, cried he
I've just returned from the salt, salt sea
And it's all for the love of thee

O I could have married the king's daughter dear
And she would have married me
But I have refused the crown of gold
And it's all for the sake of thee

If you could have married the king's daughter dear
I'm sure you are to blame
For I am married to the house carpenter
And he is a fine young man

If you'll forsake your house carpenter
And come away with me
I'll take you to where the grass grows green
On the banks of the sweet Willie

If I forsake my house carpenter
And come away with thee
What have you got to maintain me upon
And keep me from slavery


I've six ships sailing on the salt, salt sea
A-sailing from dry land
And a hundred and twenty jolly young men
Shall be at thy command

She picked up her poor wee babe
And kisses gave him three
Saying stay right here with the house carpenter
And keep him good company


They had not been at sea two weeks
I'm sure it was not three
When this poor maid began to weep
And she wept most bitterly


O do you weep for your gold, he said
Your houses, your land, or your store?
Or do you weep for your house carpenter
That you never shall see anymore

I do not weep for my gold, she said
My houses, my land or my store
But I do weep for my poor wee babe
That I never shall see anymore

They had not been at sea three weeks
I'm sure it was not four
When in their ship there sprang a leak
And she sank to rise no more


What hills, what hills are those, my love
That are so bright and free
Those are the hill of Heaven, my love
But not for you and me

What hills, what hills, are those, my love
That are so dark and low
Those are the hills of Hell, my love
Where you and I must go"
115,House Carpenter (Canadian Version),"'Well met, well met, my own true love
And very well met,' said he.
'I have just returned from the salt, salt sea,
And it's all for the sake of thee. '

'I could have married a queen's daughter,
And she would have married me,
But I refused a crown of gold,
And it's all for the sake of thee.'


'If you could have married a queen's daughter,
Then she should have married thee,
For me, young man, you have came too late,
For I've married a house carpenter.'

'If you will leave your house carpenter
And go along with me,
I will take you down where the grass grows green
On the banks of the River Dee.'

'If I were to leave my house carpenter
And go along with thee,
What have you got to maintain a wife
Or to keep her from slavery ?'

'I have seven ships at sea
And seven more in port,
And a hundred and twenty-four jolly, jolly boys,
And they all will wait on thee.'


She called then her two pretty babes
And she kissed them most tenderly,
Saying, 'Stay at home, my two pretty babes'
And bear your own father company.'

She had not sailed on sea two weeks,
I'm sure not sailed on three,
Till here she sat in her new husband's cabin,
Weeping most bitterly.

'Oh, do you weep for gold ?' he said,
'Or do you weep for fear?
Or do you weep for your house carpenter
That you left when you came here ?'


'I do not weep for gold,' she said,
'Nor do I weep for fear,
But I do weep for my two pretty babes
That I left when I came here.'

She had not sailed on sea three weeks,
I'm sure not sailed on four,
Till overboard her fair body she threw
And her weeping was heard no more.

Her curse did attend a sea sailor's life,
Her curse did attend a sailor's life,
For the robbing of a house carpenter,
And stealing away his wife."
116,I Must Live All Alone,"As I was a-walking one morning by chance;
I heard a maid making her moan,
I asked why she sighed, and she sadly replied
'Alas! I must live all alone, alone,
Alas! I must live all alone.'

I said, 'My fair maid, pray whence have you strayed?
And are you some distance from home?'
'My home,' replied she, 'is a burden to me,
For there I must live all alone, alone,
For there I must live all alone.

When I was eleven, sweethearts I had seven,
And then I would look upon none;
But now all in vain I must sigh and complain,
For my true love has left me alone, alone,
For my true love has left me alone.

Oh! come back from sea, my dear Johnny, to me,
And make me a bride of your own!
Or else for your sake my poor heart it will break,
And here I shall die all alone, alone,
And here I shall die all alone."
117,Jackaroe,"There was a wealthy merchant,
In London he did dwell
He had a lovely daughter,
The truth to you I'll tell
Oh the truth to you I'll tell

She had sweethearts a-plenty
And men of high degree
There was none but Jack the sailor,
Her true love e'er could be
Oh her true love e'er could be

Now Jackie's gone a-sailing
With trouble on his mind
To leave his native country
And his darling girl behind
Oh, his darling girl behind.

She went into a tailor shop
And dressed in men's array
And stepped on board a vessel
To convey herself away
Oh, to convey herself away.

""Before you step on board, sir,
Your name I'd like to know""
She smiled all in her countenance,
""They call me Jackaroe""
Oh, they call me Jackaroe.

""Your waist is light and slender,
Your fingers are neat and small
Your cheeks too red and rosy
To face the cannonball""
Oh, to face the cannon-ball.

""I know my waist is slender,
My fingers neat and small
But it would not make me tremble
To see ten thousand fall""
Oh, to see ten thousand fall.

The war soon being over,
They hunted all around
And among the dead and dying
Her darling boy she found
Oh, her darling boy she found.

She picked him up all in her arms
And carried him to the town
And sent for a physician who
Quickly healed his wounds
Oh, who quickly healed his wounds.

This couple they got married
And well they did agree
This couple they got married,
So why not you and me
Oh, so why not you and me."
118,The Keeper of the Eddystone Light,"My father was the keeper of the Eddystone light
And he slept with a mermaid one fine night
Out of this union there came three
A porpoise and a porgy and the other was me!
Yo ho ho, the wind blows free,
Oh for the life on the rolling sea!

One night, as I was a-trimming the glim
Singing a verse from the evening hymn
I head a voice cry out an ""Ahoy!""
And there was my mother, sitting on a buoy.
Yo ho ho, the wind blows free,
Oh for the life on the rolling sea!

""Oh, what has become of my children three?""
My mother then inquired of me.
One's on exhibit as a talking fish
The other was served in a chafing dish.
Yo ho ho, the wind blows free,
Oh for the life on the rolling sea!

Then the phosphorus flashed in her seaweed hair.
I looked again, and my mother wasn't there
But her voice came angrily out of the night
""To Hell with the keeper of the Eddystone Light!""
Yo ho ho, the wind blows free,
Oh for the life on the rolling sea!"
119,The Lass That Loves A Sailor,"The moon on the ocean
Was dimmed by a ripple
Affording a chequered delight;
The gay jolly tars
Passed a word for the tipple,
And the toast -
For 'twas Saturday night:
Some sweetheart or wife
He loved as his life
Each drank, and wished
He could hail her:
But the standing toast
That pleased the most,
Was 'The wind that blows,
The Ship that goes,
And the lass that loves a sailor!'

Some drank 'The Queen,'
And some her brave ships,
And some 'The Constitution';
Some 'May our foes,
And all such rips,
Yield to English resolution!'
That fate might bless
Some Poll or Bess,
And that they soon
Might hail her:
But the standing toast
That pleased the most,
Was 'The wind that blows,
The Ship that goes,
And the lass that loves a sailor!'

Some drank 'The Prince,'
And some 'Our Land,'
This glorious land of freedom!
Some that our tars
May never stand
For heroes brave to lead them!
That she who's in distress may find,
Such friends as ne'er will fail her.
But the standing toast
That pleased the most,
Was 'The wind that blows,
The Ship that goes,
And the lass that loves a sailor!'"
120,The Little Lowland Maid,"It's of a pretty sailor lad
Who ploughed the stormy sea,
He dressed himself in tarry clothes,
Like one in poverty;
His pockets being well lined,
Though of the sailor trade,
For to try the heart of Mary Ann,
The little Lowland Maid.

As Mary Ann was standing
Down by her cottage door
She frowned upon her sailor lad,
Who seemed to be so poor.
She looked just like a goddess,
In jewels rich arrayed,
But the thorn was in the bosom
Of the little Lowland Maid.

'Good morning;' said false Mary Ann,
'I'm glad to meet with you;
Have you forgot your own true love,
Or changed your love for new?
Or is your inclination all
On some other strayed?
So begone!' said lovely Mary Ann,
The little Lowland Maid.

She seemed to be so scornful,
So the sailor says 'Behold!'
All from his trousers-pocket he
Pulls a bag of gold.
So then replied false Mary Ann
'Excuse me what I said!
You're welcome to the cottage and
The little Lowland Maid.'

'Oh no! deceitful damsel,
Your falseness shall be paid,
For I can lie till morning in
Some distant barn or shed.'
It was the hour of twelve oclock
Young Mary Ann did stray,
And she told some other comrade
Where the sailor he did lay.

They went with their dark lanterns
And daggers in their hands,
They rode through woods and meadows,
And past the muddy lands;
'Cheer up your hearts' said Mary Ann,
'and do not be betrayed,
We will rob and slay the sailor for
The little Lowland Maid.'

They both then plunged their daggers
Into the sailor, deep;
They robbed him of his glittering gold,
And left him there to weep.
A gamekeeper was watching them;
All from his wood he strayed,
Then he swore against the villain and
The little Lowland Maid.

They both then stood their trials,
And were condemned, and cast;
And on the fatal gallows-tree
They both were hung at last.
There were thousands flocked to see them,
And scornfully they said
'Begone! you cruel monster, and
The little Lowland Maid!'"
121,Lovely Molly,"Fare you well, lovely Molly, I am going to leave you
And to the East Indies my course I will steer
Don't let my long absence be a bother to you, dear
For we will be married, you need never fear.

Like some jolly little seaman I'll dress and go with you
And in the midst of all danger I'll stand as your friend
Those cold wintry winds, love, around you be blowing
And I will be there for to wait on you then.

Those pretty little hands, love, could not stand a
      rough tackling
Those pretty little feet to the top could not go
Those cold wintry winds you could not endure them
So stay at home, darling, to the seas do not go.

Those two lovers parted, they had kissed plenty
The tears from her eyes down in fountains did pour
Her lily-white hands on the deck she kept wringing
Saying, ""Fare you well, darling, I'll never see you more.""

As I was walking the streets of Philadelphia
Strangee thoughts of my darling came into my mind
I thought on the days, love, that we spent in courting
But the salt seas have parted us now for a time.

Don't let my long absence be a bother to you, dear
Don't let my long journey cause you any pain
Although we are parted I will be true hearted
And I will return in the springtime again."
122,Mary's Dream,"The moon had climb'd the highest hill
Which rises o'er the source of Dee,
And from the eastern summit shed
Her silver light on tow'r and tree;
When Mary laid her down to sleep,
Her thoughts on Sandy far at sea;
When soft and low, a voice was heard,
Say, Mary weep, no more for me!

She from her pillow gently raised
Her head, to ask who there might be,
And saw young Sandy shivering stand,
With visage pale, and hollow e'e.
O Mary dear, cold is my clay;
It lies beneath a stormy sea.
Far, far from thee, I sleep in death,
So, Mary, weep no more for me!

Three stormy nights and stormy days,
We toss'd upon the raging main;
And long we strove our bark to save,
But all our striving was in vain.
Even then, when horror chill'd my blood,
The storm is past, and I at rest;
So, Mary, weep no more for me!

O, maiden dear, thyself prepare;
We soon shall meet upon that shore
Where love is free from doubt and care,
And thou and I shall part no more!
Loud crow'd the cock, the shadow fled;
No more of Sandy could she see:
But soft the passing spirit said:
Sweet Mary, weep no more for me!"
123,Miss Bailey's Ghost,"A Captain bold in Halifax,
Who dwelt in country quarters,
Seduced a maid who hanged herself
One morning in her garters,
His wicked conscience smited him,
He lost his stomach daily,
He took to drinking turpentine
And thought upon Miss Bailey.
Oh, Miss Bailey, unfortunate Miss Bailey,
Oh, Miss Bailey, unfortunate Miss Bailey,

One night, betimes he went to bed,
For he had caught a fever,
Said he, ""I am a handsome man
And I'm a gay deceiver.""
His candle just at twelve o'clock
Began to burn quite palely,
A ghost stepped up to his bedside
And said, ""Behold! Miss Bailey.""
Oh, Miss Bailey, unfortunate Miss Bailey,
Oh, Miss Bailey, unfortunate Miss Bailey,

""Avaunt, Miss Bailey,"" then he cried,
""You can't fright me really.""
""Dear Captain Smith,"" the ghost replied,
""You've used me ungenteelly.
The Coroner's quest was hard with me
Because I've acted frailly,
And parson Biggs won't bury me
Though I'm a dead Miss Bailey.""
Oh, Miss Bailey, unfortunate Miss Bailey,
Oh, Miss Bailey, unfortunate Miss Bailey,

""Dear Ma'am,"" said he, ""since you and I
Accounts must once for all close,
I have a one pound note in my
Regimental small clothes.
'Twill bribe the Sexton for your grave.""
The ghost then vanished gaily,
Crying, ""Bless you wicked Captain Smith,
Remember poor Miss Bailey.""
Oh, Miss Bailey, unfortunate Miss Bailey,
Oh, Miss Bailey, unfortunate Miss Bailey,"
124,Nancy Lee,"Of all the wives as e'er you know,
Yeo ho! lads, ho! Yeo ho! Yeo ho!
There's none like Nancy Lee, I trow,
Yeo ho! Yeo ho! Yeo ho!
See there she stands and waves her hands
Upon the quay, and every day
When I'm away she'll watch for me,
And whisper low when tempests blow,
For Jack at sea,
Yeo ho! lads, ho! Yeo ho!

Chorus
The sailor's wife the sailor's star shall be,
Yeo ho! We go across the sea;
The sailor's wife the sailor's star shall be,
The sailor's wife his star shall be!

The harbor's past, the breezes blow,
Yeo ho! lads, ho! Yeo ho! Yeo ho!
'Tis long ere we come back, I know,
Yeo ho! Yeo ho! Yeo ho!
But true and bright from morn till night
My home will be, and all so neat,
And snug and sweet, for Jack at sea;
And Nancy's face to bless the place,
And welcome me;
Yeo ho! lads, ho! Yeo ho!

Chorus

The bosun pipes the watch below,
Yeo ho! lads, ho! Yeo ho! Yeo ho!
Then here's a health afore we go,
Yeo ho! Yeo ho! Yeo ho!
A long, long life to my sweet wife,
And mates at sea, and keep our bones
From Davy Jones, where-e'er we be,
And may you meet a mate as sweet
As Nancy Lee.
Yeo ho! lads, ho! Yeo ho!

Chorus"
