,title,lyrics
525,the gals of dublin town,now tis of a famous yankee ship to new york we waz bound and our cap n bein an irish man belongin to dub a lin town hoorah hoorah for the gals o dub a lin town hoorah for the bonnie green flag an the harp wi out th crown an when he gazes on that land that town of high renown oh it s break away the green burgee and the harp without the crown twas on the seventeenth o march we arrived in new york bay our cap n bein an irishman must celebrate the day with the stars an stripes way high aloft an fluttering all around but underneath his monkey gaff flew the harp without the crown now we re bound for frisco boys an things is running wild the officers an men dead drunk around the decks they pile but by tamorra mornin boys we ll work wit out a frown for on board the saucy shenandoah flies the harp without the crown
526,wings of a goney,oh if i had the wings of a gull me boys i would spread em and fly home i would leave old greenland s icy grounds for the right whale here is none the weather s rough and the winds do blow there s little comfort here and i d sooner be snug in a deptford pub a drinking of strong beer oh a man must be mad or he s wanting money bad to venture catching whales for he may be drowned when the fish turns around or his head smashed in with its tail though the work seems grand to a young green hand and his heart is high when he goes in a very short burst he d as soon as hear a curse as the cry of there she blows all hand on deck now for god s sake move briskly if you can and he stumbles on deck so dizzy and so sick for his life he don t give a damn high overhead the great flukes spread and the mate gives the whale the iron and soon the blood in a purple flood from his spout all comes a flyin these trials we bear for nigh on four years til our flying jib points to home we re supposed for our toil to get a bonus on the oil and an equal share of the bone we go to the agent to settle for the trip and there we ve cause to repent for we ve slaved away four years of our lives and we ve earned about three pounds ten
527,the liverpool judies,from liverpool to frisco a rovin i went for to stay in that country was my good intent but drinkin strong whiskey like other damn fools oh i soon got transported back to liverpool singin chorus roll roll roll bullies roll them liverpool judies have got us in tow a smart yankee packet lies out in the bay a waitin a fair wind to get under way with all of her sailors so sick and so sore they d drunk all their whiskey and can t get no more chorus oh here comes the mate in a hell of a stew he s lookin for work for us sailors to do oh it s fore tops l halyards he loudly does roar and it s lay aloft paddy ye son o a whore chorus one night of cape horn i shall never forget tis oft times i sighs when i think of it yet she was divin bows under with her sailors all wet she was doin twelve knots wid her mainskys l set chorus and now we are haulin way on to the line when i thinks of it now sure we had a good time them sea boys box haulin them yards all around for to beat that flash packet called the thatcher macgowan chorus and now we ve arrived in the bramleymoor dock and all them flash judies on the pierhead do flock the barrel s run dry and our five quid advance and i guess it s high time for to git up and dance chorus here s a health to the captain wherever he may be a bucko on land and a bully at sea but as for the chief mate the dirty ol brute we hope when he dies straight to hell he ll skyhoot chorus when i was a youngster i sailed with the rest on a liverpool packet bound out for the west we anchored one day in the harbor of cork then we put out for the port of new york chorus and it s row row bullies row them liverpool judies have got us in tow for forty two days we was hungry and sore oh the winds was again us the gales they did roar but off battery point we did anchor at last with our jib boom hove to and the canvas all fast chorus the boardinghouse masters was off in a trice a shouting and promising all that was nice and one fat old crimp took a fancy to me says he you re a fool lad to follow the sea chorus says he there s a job as is waiting for you with lashings o liquor and bugger all to do says he wha d yer say lad will you jump her too says i you old bastard i m damned if i do chorus but the best of intentions they never goes far after thirty two days at the door of a bar i tossed off me liquor and what do you think that rotten old bastard had drugs in me drink chorus the next i remember i woke in the morn on a three skys l yarder bound south round cape horn with an old suit of oilskins and two pairs of socks and a bloomin great head and a dose of the pox chorus now all you young sailors take a warnin by me keep an eye on yer drinks when the liquor is free and pay no attention to runner or whore when your hat s on your head and your feet s on the shore chorus
528,the keeper of the eddystone light,my father was the keeper of the eddystone light and he slept with a mermaid one fine night out of this union there came three a porpoise and a porgy and the other was me yo ho ho the wind blows free oh for the life on the rolling sea one night as i was a trimming the glim singing a verse from the evening hymn i head a voice cry out an ahoy and there was my mother sitting on a buoy yo ho ho the wind blows free oh for the life on the rolling sea oh what has become of my children three my mother then inquired of me one s on exhibit as a talking fish the other was served in a chafing dish yo ho ho the wind blows free oh for the life on the rolling sea then the phosphorus flashed in her seaweed hair i looked again and my mother wasn t there but her voice came angrily out of the night to hell with the keeper of the eddystone light yo ho ho the wind blows free oh for the life on the rolling sea
529,the chivalrous shark,the most chivalrous fish in the ocean to the ladies forbearing and mild though his record be dark the man eating shark will eat neither woman nor child he dines upon seamen and skippers and tourists his hunger assuage and a fresh cabin boy will inspire him with joy if he s past the maturity age a doctor a lawyer a preacher he ll gobble one any fine day but the ladies god bless em he ll only address em politely and go on his way i can readily cite you an instance where a lovely young lady of bream who was tender and sweet and delicious to eat fell into the bay with a scream she struggled and flounced in the water and signaled in vain for her bark and she d surely been drowned if she hadn t been found by a chivalrous man eating shark he bowed in a manner most polished thus soothing her impulses wild don t be frightened he said i ve been properly bred and will eat neither woman nor child he proffered his fin and she took it such gallantry none can dispute while the passengers cheered as the vessel they neared and a broadside was fired in salute they soon stood alongside the vessel while a lifesaving dinghy was low r d with the pick of the crew and her relatives few and the mate and the skipper aboard they hauled her aboard in a jiffy while the shark stood attention the while then he raised on his flipper and ate up the skipper and went on his way with a smile now this shows that the prince of the ocean to the ladies forbearing and mild though his record be dark the man eating shark will eat neither woman nor child
530,the constitution and the guerri re,it ofttimes has been told that the british seaman bold could flog the tars of france so neat and handy oh but they never found their match till the yankees did them catch o the yankee boys for fighting are the dandy oh the guerri re a frigate bold on the foaming ocean rolled command by proud dacres the grandee oh with as choice an english crew as a rammer ever drew could flog the frenchmen two to one so handy oh when this frigate hove in view says proud dacres to his crew come clear ship for action and be handy oh to the weather gage boys get her and to make his men fight better gave them to drink gunpowder mixed with brandy oh then dacres loudly cries make this yankee ship your prize you can in thirty minutes neat and handy oh twenty five s enough i m sure and if you ll do it in a score i ll treat you to a double share of brandy oh the british shot flew hot which the yankee answered not till they got within the distance they called handy oh now says hull unto his crew boys let s see what we can do if we take this boasting briton we re the dandy oh the first broadside we poured carried her mainmast by the board which made this lofty frigate look abandoned oh the dacres shook his head and to his officers said lord i didn t think those yankees were so handy oh our second told so well that their fore and mizzen fell which dous d the royal ensign neat and handy oh by george says he we re done and they fired a lee gun while the yankees struck up yankee doodle dandy oh then dacres came on board to deliver up his sword tho loath he was to part with it it was so handy oh o keep your sword says hull for it only makes you dull cheer up and let us have a little brandy oh quot
531,the shannon and the chesapeake,now the cheasapeake so bold sailed from boston we ve been told for to take the british frigate neat and handy o the people in the port all came out to see the sport and the bands were playing yankee doodle dandy o the british frigate s name which for the purpose came to cool the yankee courage and handy o was the shannoncaptain broke all her men were hearts of oak and at fighting were allowed to be dandy o the fight had scarce begun ere they flinched from their guns which at first they started working neat and handy o then brave broke he waved his sword crying now my lads aboard and we ll stop their playing yankee doodle dandy o they no sooner heard the word than they quickly jumped aboard and hauled down the yankee colors neat and handy o notwithstanding all their brag now the glorious british flag at the yankee mizzen peak was quite the dandy o here s a health brave broke to you to your officers and crew who aboard the shannon frigate fought so handy o and may it always prove that in fighting and in love the british tar forever is the dandy o
532,then farewell my tridonotuse built wherry,then farewell my tridonotuse built wherry oars and coat and badge farewell never more at chelsea ferry shall your thomas take a spell then farewell my tridonotuse built wherry oars and coat and badge farewell never more at chelsea ferry shall your thomas take a spell shall your thomas take a spell but to hope and peace a stranger in the battle s heat i ll go where exposed to ev ry danger some friendly ball shall lay me low but to hope and peace a stranger in the battle s heat i ll go where exposed to ev ry danger some friendly ball shall lay me low some friendly ball shall lay me low then mayhap when homeward steering with the news my messmates come even you my story hearing with a sigh may cry poor tom then mayhap when homeward steering with the news my messmates come even you my story hearing with a sigh may cry poor tom with a sigh may cry poor tom
533,pleasant and delightful,twas pleasant and delightful one midsummer s morn to view the fine meadows all covered with corn and the blackbirds and thrushes sang on every green spray and the larks they sang melodious at the dawning of the day and the larks they sang melodious and the larks they sang melodious and the larks they sang melodious at the dawning of the day a sailor and his true love were walking one day said the sailor to his true love i m bound far away i m bound for the indies where load cannons do roar i must go and leave you nancy you re the girl i adore i must go and leave you nancy i must go and leave you nancy i must go and leave you nancy you re the girl that i adore the ring from off her finger she instantly drew saying take this dearest willie and me heart will go too and as she embraced her tears from her eyes fell saying may i go along with you oh no me love farewell saying may i go along with you saying may i go along with you saying may i go along with you oh no me love farewell so fare thee well my dearest nancy i m bound far away the ship is a waiting out there in the bay the anchor is hoisted she waits the next flowing tide and if ever i return again i will make you my bride and if ever i return again and if ever i return again and if ever i return again i will make you my bride
534,johnny kanakanaka,i though i heard the old man say john kanakanaka too ri ay tomorrow is our sailing day john kanakanaka too ri ay too ri ay oh too ri ay john kanakanaka too ri aythere s rotten and there s weevily bread john kanakanaka too ri ay it s pump or drown the old man said john kanakanaka too ri ay too ri ay oh too ri ay john kanakanaka too ri ayshe should not steer and she would not stay john kanakanaka too ri ay she shipped the water night and day john kanakanaka too ri ay too ri ay oh too ri ay john kanakanaka too ri ayit s one more pull and that will do john kanakanaka too ri ay fore we re the bullies to pull her through john kanakanaka too ri ay too ri ay oh too ri ay john kanakanaka too ri ay
535,bonnie shoals of herring,to the north sea we re faringto that wide and wasteful oceancasting our nets reaping the harvest of the deepwhile we hun the bonnie shoals of herringoh it was a bright and a summers mornit was from yarmouth harbour i was faringas a cabin boy on a sailing luggerwe were going to hunt the shoal of herringoh the hours were long and the wages badand the treatment surely took some bearingthere was little kindness and the kicks were manywhile we hunted for the shoals of herringwell we fished the swab and the broken bankand i was cook and i the quarters sharingand i used to sleep standing on my feetdreaming of the silver shoals of herringnow your up on deck and you re a fishermanyou can swear and show a manly bearingtake your watch on deck with the other fellasas you hunt the bonnie shoals of herringnow you re a net rope man boy you re on the goand you re learning all about sea faringfor your education scraps of navigationas you hunt the bonnie shoals of herringand we fished the home grounds in the month of junethen for cannie sheals we soon was bearingwith a hundred crown of those silver darlingsthat were taken from the shoals of herringthrough them wild seas and them living galesjust to earn our daily bread were faringfrom the dover straights to the faeroe islandsjust to hunt the bonnie shoals of herringyes i earned me keep and i earned my payand i earned the gear that i was wearingi sailed a million miles and caught ten million fishesthat were taken from the shoals of herringsthrough night and day the seas we re bearingcome winter s gale or stormy weathersweating and cold growing up growing oldand dying while we hunt the bonnie shoals herring
536,lean and unwashed tiffey,i m a lean and unwashed tiffyi come up from plymouth towni can fix it in a jiffyif you ll hand that spanner downif you ll hand that spanner down portland girls are raving beauties specially in the summer timethey make you curse these week end dutiesmaking love to grease and grimemaking love to grease and grime i kissed her standing kissed her lying and i called her turtle dove if she d had wings i d have kissed her flyingthat s the way i won my lovethat s the way i won my love she left me for a wardroom chappieshe said he s the better man he needs wine to keep her happy all i drink is black and tanall i drink is black and tan
537,young monroe,come all you true born shanty boys wherever you may be come sit you on the deacon seat and listen to me i ll sing the jam on gerry s rock and a hero you should know the bravest of all shanty boys the foreman young monroeit was on a sunday morning as you will quickly hear our logs were piled mountain high we could not keep them clear our foreman said come cheer up lads with heart relieved of fear we ll break the jam on gerry s rock and for saginaw we ll steernow some of them were willing while others they were not for to work on jams on sunday they did not think we ought but six of our canuck boys did volunteer to go and break the jam on gerry s rock with the foreman young monroethey had not rolled off many logs when they heard his clear voice say i d have you lads on your guard for the jam will soon give way these words were hardly spoken when the mass did break and go and it carried of those six brave lads and their foreman young monroewhen the rest of our shanty boys the sad news came to hear in search of their dead comrades to the river they did steer some of the mangled bodies a floating down did go while crushed and bleeding near the bank was that of young monroethey took him from his watery grave smoothed back his raven hair there was one fair girl among them whose sad cries rent the air there was one fair form among them a maid from saginaw town whose moans and cries rose to the skies for her true lover who d gone downfor clara was a nice young girl the riverman s true friend she with her widowed mother dear lived near the river s bend the wages of her own true love the boss to her did pay and the shanty boys for her made up a generous purse next daythey buried him with sorrow deep twas on the first of may come all you brave shanty boys and for your comrade pray engraved upon a hemlock tree that by the grave did grow was the name and date of the sad fate of the foreman young monroefair clara did not long survive her heart broke with her grief and scarcely two months later death came to her relief and when this time had passed away and she was called to go her last request was granted to rest beside young monroe come all you brave shanty boys i would have you call and see those two green mounds by the riverside where grows the hemlock tree the shanty boys cleared off the wood by the lovers there laid low twas handsome clara vernon and our foreman young monroe
538,roller bowler,as i rolled out one mornin away you roller bowler as i rolled out one mornin i met a lady fair timme hey rig a jig an a ha ha good morning ladies all away you roller bowler timme hey rig a jig an a ha ha good mornin ladies all the first time that i saw her away you roller bowler the first time that i saw her that saucy gal of mine timme hey rig a jig an a ha ha good morning ladies all away you roller bowler timme hey rig a jig an a ha ha good mornin ladies all but when she found that i was skint away you roller bowler but when she found that i was skint she left me standing there timme hey rig a jig an a ha ha good morning ladies all away you roller bowler timme hey rig a jig an a ha ha good mornin ladies all i squared me yards an sailed away away you roller bowler i squared me yards an sailed away an to the ship i went timme hey rig a jig an a ha ha good morning ladies all away you roller bowler timme hey rig a jig an a ha ha good mornin ladies all she winked flipped a flipper away you roller bowler she winked flipped a flipper she thought i was a mate timme hey rig a jig an a ha ha good morning ladies all away you roller bowler timme hey rig a jig an a ha ha good mornin ladies all
539,song of the fishes,come all you bold fishermen listen to me while i sing to you a song of the sea chorus after each verse then blow ye winds westerly westerly blow we re bound to the southward so steady we gofirst comes the blue fish a wagging his tail he come up on the deck and yells all hands make sail next comes the eels with their nimble tails they jumped up aloft and loosed all the sailsnext come the herrings with their little tails the manned sheets and halyards and set all the sailsnext comes the porpoise with his short snout he jumps on the bridge and yells ready aboutnext comes the swordfish the scourge of the sea the order he gives is helm s a leethen comes the turbot as red as a beet he shouts from the bridge stick out that foresheethaving accomplished these wonderful feats the blackfish sings out next to rise tacks and sheetnext comes the whale the largest of all singing out from the bridge haul taut mainsail haulthen comes the mackerel with his striped back he flopped on the bridge and yelled board the main tack next comes the sprat the smallest of all he sings out haul well taut let go and haulthen comes the catfish with his chuckle head out in the main chains for a heave of the leadnext comes the flounder quite fresh from the ground crying damn your eyes chucklehead mind where you soundalong came a dolphin flapping his tail he yelled to the boatswain to reef the foresailalong came the shark with his three rows of teeth he flops on the foreyard and takes a snug reefup jumps the fisherman stalwart and grim and with his big net he scooped them all in
540,the norfolk girls,our topsails reef d and filled away all snug aloft we know despite the storms we ll still be gay among our friends below come gather round and listen then with spirits warm and true here s a helath to all the norfolk girls and portsmouth maidens too chorus here s a health to all the norfolk girls and portsmouth maidens too may the darksome eye of loveliness and that of ocean s ray shed only tears of happiness forever and for aye fill up tho far away from home and foreign scenes we view we cherish still the norfolk girls and the portsmouth maidens too chorus may the cheek whereon reposes emotion young and dear still wear the hue of roses thro each succeeding year we ll drink to by past scenes and hope some day again to view the lovely girls of norfolk and the portsmouth maidens too chorus and if we never backward go borne home on ocean s breast but find among the caves below a sailor s place of rest still ere we close our eyes and pass beneath the depths of blue we ll think of all the norfolk girls and portsmouth maidens too chorus should the foe appear before us to our guns we ll fondly cling while our stars are gleaming o er us shall their notes of freedom ring while life s warm stream is flowing our eager pulses through we ll fight for home the norfolk girls and portsmouth maidens too chorus fill up fill up yet once again before we say goodnight from every glass its sweetness drain to friendship s steady light may peace around our kindred dwell all beings loved and true the lovely girls of norfolk and the portsmouth maidens too chorus good night good night our pillows now with pleasant thoughts we ll press and dream some hand rests on our brow its slumbering to bless amid delightful reveries that fancy brings to view perhaps we ll meet the norfolk girls and portsmouth maidens too chorus
541,will watch,one morn when the wind from the northward blew keenly while sullenly reared the big waves of the main a famed smuggler will watch kissed his sue then serenely took helm and to sea boldly steered out again will had promised his sue that his trip if well ended should coil up his hopes and he d anchor on shore when his pockets were lined why his life should be mended the laws he had broken he d never break more his sea boat was trim made her port took her lading then will stood for home reached the offing and cried this night if i ve luck furls the sail of my trading in dock i can lie serve a friend too beside will lay to till night came on darksome and dreary to crowd every sail then he piped up each hand but a signal soon spied twas a prospect uncheery a signal that warned them to steer from the land the philistines are out cries will we ll take no heed on t attacked whose the man who will flinch from his gun should my head be blown off i shall ne er feel the need on t we ll fight while we can when we can t boys we ll run through the haze of the night a bright flash now appearing oh oh cries will watch the philistines bear down bear a hand my tight lads ere we think about sheering one broadside pour in should we swim boys or drown but should i be popped off you my mates left behind me regard my last words see em kindly obeyed let no stone mark the spot and my friends do you mind me near the beach is the grave where will watch would be laid poor will s yarn was spun out for a bullet next minute laid him low on the deck and he never spoke more his bold crew fought the brig while a shot remained in it then sheered off and will s hulk to his susan they bore in the dead of the night his last wish was complied with to few known his grave and to few known his end he was borne to the earth by the crew that he died with he d the tears of his susan the prayers of each friend near his grave dash the billows the winds loudly bellow yon ash struck with lightning points out the cold bed where will watch the bold smuggler that famed lawless fellow once feared now forgot sleeps in peace with the dead
542,the chinee bumboat man,i ll sing ye a story o trouble an woe that ll cause ye to shudder an shiverconcerning a chinee bumboat man that sailed yangtze riverhe was a heathen o high degree as the joss house records showhis family name was wing chang loo but the sailors all called him jim crow ee eye oh ee eye chorus hitchy kum kitchy kum ya ya ya sailorman no likee meno savvy the story of wing chang lootoo much of the bober eye ee kye eye now wing chang loo he fell in love with a girl called ah chu fongshe ad two eyes like pumpkin seeds and slippers two inches longbut ah chu fong loved a pirate bold with all her heart an her liver he was the captain of a double decked junk an he sailed the yangtze river eye iver eye chorus when wing chang loo he heard o this he swore an orrible oath if ah chu marries that pirate bold i ll make sausage meet o em both so he hoisted his blood red battle flag put into the yangtze riverhe steered her east an south an west till that pirate he did disciver eye iver eye chorus the drums they beat to quarters an the cannons did loudly roarthe red ot dumplings flew like lead an the scupper they ran with gore the pirate paced the quarter deck with neither a shake nor a shiver he was shot in the arse with a hard boiled egg that penetrated his liver eye iver eye chorus the dying pirate feebly cried we ll give the foe more shot if i can t marry ah chu fong then wing chan loo shall not when a pease puddin ot hit the old bumboat s side it caused a orrible scene it upset a pot of the bow wow soup and exploded the magazye eeny eye eeny eye chorus
543,the fish of the sea,come all you young sailormen listen to me i ll sing you a song of the fish in the sea and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the eel with his slippery tail climbs up aloft and reefs the topsail and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes then up jumps the shark with his nine rows of teeth saying you eat the dough boys and i ll eat the beef and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the lobster with his heavy claws bites the main boom right off by the jaws and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the halibut lies flat on the deck he says mister captain don t step on my neck and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the herring the king of the sea saying all other fishes now you follow me and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the codfish with his chuckle head he runs out up forward and throws out the lead and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes up jumps the whale the largest of all if you want any wind well i ll blow ye a squall and it s windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes windy weather boys stormy weather boys when the wind blows we re all together boys blow ye winds westerly blow ye winds blow jolly sou wester boys steady she goes
544,nelson s blood,oh a drop of nelson s blood wouldn t do us any harm oh a drop of nelson s blood wouldn t do us any harm oh a drop of nelson s blood wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a plate of irish stew wouldn t do us any harm oh a plate of irish stew wouldn t do us any harm oh a plate of irish stew wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a nice fat cook wouldn t do us any harm oh a nice fat cook wouldn t do us any harm oh a nice fat cook wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a roll in the clover wouldn t do us any harm oh a roll in the clover wouldn t do us any harm oh a roll in the clover wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a long spell in gaol wouldn t do us any harm oh a long spell in gaol wouldn t do us any harm oh a long spell in gaol wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a nice watch below wouldn t do us any harm oh a nice watch below wouldn t do us any harm oh a nice watch below wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind oh a night with the gals wouldn t do us any harm oh a night with the gals wouldn t do us any harm oh a night with the gals wouldn t do us any harm and we ll all hang on behind so we ll roll the old chariot along an we ll roll the golden chariot along so we ll roll the old chariot along an we ll all hang on behind
545,the sailors way strange version,we ve courted gay peruvian gals and french gals and chineseand spanish gals and dutch gals too and dainty japanesethere s a bar australia in honolulu where hawaiian maidens playjust a different girl in every port that s the sailors way singin goodbye ol lucy cushla suzy rosie i m off to sea once moreold sailor jack will always come back to the girls we do adorehe ll cross the line in the gulf stream go around by table bayhe ll round cape horn and come home again cos that is the sailors way come calm or storm or winter shine the shellback doesn t mindon the ocean swell he works like hell for the girls he s left behinghe beats it north and he runs for south and doesn t get much payhe s always on the losing game but that is the sailors way chorus how brightly shines the north star what hangs on our starboard bowwe re homeward bound to liverpool town and our heart is in it nowwe ve crossed the line in the gulf stream got around by table baywe ve rounded the horn come home again and that s the sailors way chorus they ll pay us off in liverpool and we ll all go on a spreewe ll dance and sing and have some fun and forget the bloody seanow johnny will go to his sweet marie and paddy with cushla playbut i ll get drunk and turn in to me bunk cos that is the sailors way chorus
546,bonnie ship the diamond,the diamond is a ship my lads for the davis strait we re bound the quay it is all garnished with bonnie lasses round captain thompson gives the order to sail the ocean wide where the sun it never sets my lads nor darkness dims the skychorus for it s cheer up my lads let your hearts never fail for the bonnie ship the diamond goes a fishing for the whalealong the quay at peterhead the lasses stand aroon wi their shawls all pulled around them and the saut tears runnin doon don t you weep my bonnie wee lass though you be left behind for the rose will grow on greenland s ice before we change our mindchorushere s a health to the resolution likewise the eliza swan three cheers for the battler of montrose and the diamond ship of fame we wear the trousers o the white the jackets o the blue when we get back to peterhead we ll hae sweethearts enou chorusit will be bright both day and night when the greenland lads come hame our ship full up with oil my lads and money to our name we ll make the cradles for to rock and the blankets for to tear and every lass in peterhead sing hushabye my dear chorus
547,the dreadnaught,there s a saucy wild packet and a packet of fame she belongs to new york and the dreadnought s her name she is bound to the westward where the stormy winds blow bound away in the dreadnought to the west ard we ll go there time of her sailing is now drawing nigh farewell pretty may i must bid you good bye farewell to old england and all there we hold dear bound away in the dreadnought to the west ard we ll steer oh the dreadnought is pulling out of waterlock dock where the boys and girls to the pierheads do flock they will give us three cheers while their tears do flow saying god bless the dreadnought where er she may go oh the dreadnought is waiting in the mersey so free waiting for the independence to tow her to sea for around that rock light where the mersey does flow bound away in the dreamings to the westward we ll go oh the dreadnought s a bowlin down the wild irish sea where the passengers are merry their hearts full of glee while her sailors like lions walk the decks to and fro she s the liverpool packet oh lord let her go oh the dreadnought s a sailing the atlantic so wide while the dark heavy seas roll along her black sides with her sails neatly spread and the red cross to show she s the liverpool packet oh lord let her go oh the dreadnought s becalmed on the banks of newfoundland where the water s so green and the bottom is sand where the fish of the ocean swim round to and fro she s the liverpool packet oh lord let her go oh the dreadnought she s a bowlin past old nantucket head and the man in chains takes a cast with the lead the up jumps the flounder just fresh from the ground crying blast your eyes chucklehead and mind where you sound oh the dreadnought s arrived in america once more we ll go ashore shipmates on the land we adore see our wives and our sweethearts be merry and free drink a health to the dreadnought whereso er she may be here s a health to the dreadnought and to all her brave crew here s a health to her captain and officers too talk about your flash packets swallow tail and black ball but the dreadnought s the clipper to beat one and all
548,battle of the chesapeake and the shannon,the chesapeake so bold out of boston she was towed to take an english frigate neat and handy o and the people in the port they came to see the sport whilst the music played up yankee doodle dandy o hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy now the british frigate s name that for the purpose came to cool the yankees courage neat and handy was the shannon captain broke with his men all hearts of oak who for fighting was allowed to be the dandy hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy just before the fight began said the yankees with much fun we ll tow her into boston neat and handy and then afterwards we ll dine with our sweethearts and our wives and we ll dance the jig called yankee doodle dandy hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy now the fight had scarce begun when they flinch ed from the guns which they thought that they would fight so neat and handy then brave broke he drew his sword crying now my lads we ll board and we ll stop them playing yankee doodle dandy hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy they no sooner heard the word than they quickly jumped on board and haul ed down the ensign neat and handy notwithstanding all their brag soon the glorious british flag at the yankee s mizen peak it looked the dandy hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy here s a health my boys to you with your courage stout and true who fought the chesapeake so neat and handy and may it ever prove that in fighting as in love that the true british sailor is the dandy hi yankee doodle doo yankee doodle dandy hi yankee doodle doo yankee doodle dandy
549,the sailboat malarkey,please tell me what is this sailboat s name it s the sailboat malarkey tell me now what is this good boat s name it s the sailboat malarkey well now me boys we are bound out to sea in the sailboat malarkey a windward caroline come down to me it s the sailboat malarkey she s lovely aloft and she s lovely below is the sailboat malarkey but she s best on the back as you very well know in the sailboat malarkey away away in saint george s town in the sailboat malarkey the rats come batting the houses down ooh that sailboat malarkey i give them all boys and all that i know in the sailboat malarkey to turn into row with me loosely o in the sailboat malarkey yer pick er up boys and lay er down in the sailboat malarkey and hang out tight as she bounces around in the sailboat malarkey
550,crossing the bar,sunset and evening star and one clear call for me and may there be no moaning of the bar when i put out to sea but such a tide as moving seems asleep too full for sound and foam when that which drew from out the boundless deep turns again home twilight and evening bell and after that the dark and may there be no sadness of farewell when i embark for though from out our bourne of time and place the flood may bear me far i hope to see my pilot face to face when i have crossed the bar
551,the isle of france,the sun was fair and the clouds advanced when a convict came to the isle of france around his leg he wore a ring and chain and his country was of the shamrock green i am of the shamrock the convict cried that has been tossed on the ocean wide for being unruly i do declare i was doomed a transport for seven long years when six of them they were past and gone i was coming home for to make up one when the stormy winds they did blow and roar which cast me here on this foreign shore then the coastguard played a noble part and with some brandy cheered the convict s heart although the night is so far advanced you shall find a friend in the isle of france then a speedy letter went to the queen about the dreadful shipwreck of the shamrock green his freedom came by a speedy post to the absent convict they thought was lost god bless the coastguard the convict cried you have saved my life from the ocean wide i ll drink your health in a flowing glass so here s success to the isle of france
552,yankee john stormalong,lisa lee she promised me yankee john stormalong she promised to get spliced to me yankee john stormalong so i shipped away across the sea yankee john stormalongin a hard case downeaster to miramashee yankee john stormalong i promised her a golden ring yankee john stormalong i promised her that little thing yankee john stormalong i promised i would make her mine yankee john stormalongoh wouldn t we have a jamboree fine yankee john stormalong liza lee she s slighted me yankee john stormalongnow she will not marry me yankee john stormalong up aloft that yard must go yankee john stormalongup aloft from down below yankee john stormalong oh stretch her boys and show her clew yankee john stormalongwe re the boys to kick her through yankee john stormalong
553,all bound to go,there s some is bound for new york townand others is bound for france heave away me johnnies heave heave away and there s some is bound for the bengal bightto teach the whales to dance and away me bully boys we re all bound to go an advance pay in our pockets boysit s bound to take us far we ll cruise along old lime street and straight to the american bar in two days time we ll put to seadown the mersey we will slip and the flash gals will be waitingwhen we gets home next trip yhe pilot he is a waitingthe turning of the tide and soon we will be sailingwith a good and a westerly wynd and when we gits back home aginour pockets lined once more we ll spend it all wiv them flash gelsthen goo to sea one more so merrily let yer voices ringme bullies heave and bust ain t no use caterwallin growl ye may but go ye must
